star_score,review
2,정말 가슴 먹먹해지는 명작인 것 같아요 
2,평점은 최다 120자까지 
2,34살 먹은 나의 인생 영화. 
2,많은 내용을 담고 있네요. 가치 있는 영화인듯 하네요 
2,조토끼 연출 ost 다 너무 좋다 현실적이고 좋은 교훈을 주는 영화다 모든것이 우연의 연속이니 순간의 선택을 잘하자 
2,미친영화다진정한 가슴의 울림 
2,운명이란건 없다고 알게해준 썸머 
2,[intro] this is not a love story 
2,"두 번을 봐도 완벽하게 이해하긴 힘들지만, 그래서 앞으로 몇 번은 더 보고 싶은 영화이별 후에 가장 생각하는 영화가 될 거 같다. "
2,매일 끌려다니고 상처받는 연애 을들이 꼭 봐야하는영화.. 마지막은 항상 소름! 
2,나는 남자다. 영화를 보고 난 뒤 화가 났다. 하지만... 
2,그냥 있는 그대로 받아들기는 것이 좋을지도 모른다 
2,아름답게 포장만 한 영화가 아니라 무척이나 현실적인데 아름다운 영화. 
2,나는 지금 어디쯤 인가 섬머인가 어톰인가 아님 윈터인가 봄인가를 물어보고 싶은 영화 
2,사랑을 위한 사람들의 영화이지만  사랑을 정의할수없는 영화 
2,사랑이 이토록 아프지만서도 이쁠 수 있는지 깨닫게 해줬다. 
2,이 좋은영화를 왜 이제야 보았을까? 후회가 밀려온다. 
2,감사합니다내일 아침은 조금 더 힘내서 일어날 것 같아요 
2,내 인생에 베스트 영화 중 하나 
2,유쾌한 슬픈사랑 이야기네요 
2,난 너가 만들어가는 사람이 아니야. 내 자신을 찾겠어 
2,쉽지 않은 영화 평점 최소 9점 중후반 
2,좋은영화를보자그건바로이영화 
1,허상이 만들어 버린 스노우볼 
2,운명 무섭네 ㅎ 그리고 가을을 표현하는 새로운 단어 autumn 이라는것을 알았다 ㅎ fall 이였으면 ㅎ 
2,여름이라 생각나서 다시 보러 왔어요 
2,사랑에 대한 가치관을 바꿔 준 영화. 
2,말이 필요없는 최고의 영화 
2,"마지막에 ""마이네임 이스 어텀"" 했을 때 소름돋았다 진짜.. "
2,초반에 나래이션으로도 나오지만 이 영화는 러브스토리가 아니다. 오히려 이 영화는 인간의 삶(사랑도 포함해서)이 우주의 이치(우연)에서 결코 자유로울 수 없다는 것을 가르쳐준다. 톰과 썸머의 성숙(헤어짐과 새출발)이 ...
2,"사실은, 어려운 영화다. 그나저나 조토끼 졸귀. "
2,어떤 영화인지 보기 전에 평점보고 있었는데 스포를 당해버렸다. 그래도 좋은 영화인건 확실한듯 하다. 
2,인물들의 다양한 관점에 대해 해석하는 재미가 있는 영화 
1,환상과 현실은 항상 다르다! 아니다 둘은 틀리다.. 
2,이건 영화에다 주는 평점이 아니고 평점에다 주는 평점임 
2,최고다라라랜드가 조금 슬펐다면 이 영환 조금 즐겁다 
2,coincidence. 그 명쾌함. 
2,운명처럼 만나는 사랑도 없고 노력으로 이루어지는 사랑도 없다 ....하지만 사랑은  있다 
2,현실적이란 포장을 한 비현실적인 로맨스보다 담담하지만 현실의 한 면을 보여주는 로맨스 영화. 
2,내가 좋아하는 소설같은 영화다. 이런 로맨스 영화라면 얼마든지 환영! 
2,스무살때 첫사랑 할때 보고 진짜 공감많이 했던 영환데... 그때 평글 지금보니 너무 오글거려서 다시 달아야지ㅠㅠ 
2,운명만 믿고 사랑하기엔 그 사랑이 행복하지만은 않다는걸 느끼게 된 영화 
2,"너무너무 사랑스럽고, 나도 함께 성장하는 기분이 드는 영화! "
2,"원하는대로가 아닌, 있는 그대로를 사랑 할 때, '사랑'이라는 단순한 사실을 대부분 모른다. 남자들은. 남자인 나 역시도. "
2,나는 이 영화를 정말로 사랑한다. 나를 다시 돌아보게되었다. 
2,머리를 세게 얻어 맞은 느낌. 이상과 현실. 
2,도무지 알 수 없는 사랑이란 감정들 혹은 누군가에겐 너무나 익숙한 사랑이란 테마를 플롯 이란 극적 장치로 재미있게 풀어냈다. 영화의 백미는 엔딩 장면. 
2,재밌습니다!!!  재미가 있어요 
1,마크 웹은 블록버스터보다는 로맨스영화를 만들때 그 진가를 발휘한다 
2,많은 생각을하며 나의 과거와 미래를 생각해보게해주는 영화입니다 명대사도 많았고 그만큼 공감할수 있는 영화네요 마지막 썸머의 내가 너의 운명이 아니었다는 말이 많이 생각나네요 
2,헤어지고난후에 봤네요. 어쩌면 제이야기 같아요. 제가 탐이었단걸 이제야 알게되네요. 끝났지만 다음연애엔 이런실수가 없도록 내가 바꿔나가야 겠네요 좋은 영화였습니다. 
2,한달에 한번씩 꼭 보는 영화 
1,교차편집술을 로맨스영화에 활용하는 감독과 촬영감독 그리고 편집술 굿 
2,영화 잘봤습니다 리뷰를 보고서야 이해합니다... 
2,정말 좋은 영화.!!! 
2,많은 교훈을 주는 좋은 영화 
2,보고 나서 기분이 아주 좋아지는 유쾌한 영화 입니다 꼭 보세요~ 
2,재미있네요 정말 두번봐야 이해되요 
1,극장판 화성에서 온 남자 금성에서 온 여자. 관람 전에 리뷰를 먼저 읽고 가면 더 좋을 듯 
2,"톰이면서 썸머이기도 한 우리의 사랑이야기.  나는 네게 무엇을 바라는 걸까?  가을(autumn)이 여름(summer)이 되지 않게 하기 위해 서로가 노력해야 한다.    /Coincidence, 이렇게 찾아온 너를..."
2,레빗이 아니면 이런 영화 찍기 힘들지. 헐리우드판 A형 영화 
2,최고의 영화 인정합니다 
2,유쾌하고즐거운시간 
2,감정으로 이야기 하는 썸머와 그 감정을 모르는 톰의 이야기. 어렵지만 지극히 평범한 사랑. 
2,정작 주인공은 의식하지 못한 채 드러나는 감정이 섬세하다. 
2,다시봐도 사랑에 빠진 톰의 출근길 씬은 참으로 유쾌하다 
2,운명과 우연은 내 생각하기 나름이다... 잔잔한 여운이 많이 남는 영화네요 
2,"이번에 재개봉 해서 세번째로 봤는데, 볼때마다 보이는게 다르고 느껴지는게 다르다. 확실히 연애도 해보고 그 연애에서 깊은 통찰을 했을때 더 느끼는게 많은 영화인 것 같다. 모든 썸머와 톰이 행복했으면. "
2,(관계를 바라보는 스펙트럼의 양 극단 사이의 거리)×(남자의 찌질함)= 
2,사랑이란 얼마나 복잡한 감정일까.톰이 회사를 나가면서 했던 말이 아직도 기억에 남는다. 
2,로멘스를 보여주면서 로멘스 하면 평생 썸머를 떠올리게 해주는 영화 
2,연애세포 충전하러 갑니다.^^* 
2,로맨스 영화가 아닌 최고의 로맨스 영화 
2,기.승.전...연애 
1,운명이란 없다는 내용이네요. 그냥 편히 볼수 있는 영화예요. 
2,특별하지 않은 사랑에 관한 이야기를 가장 특별한 사랑 이야기로 바꾼 영화.  몇번을 다시 봐도 좋을 영화  500일의 썸머..우리는 모두  썸머  또는 톰이다.  그후엔 또다른  어텀과 윈터가 되겠지. 
2,명작입니다. 수준이높음 
2,사랑은 썸머... summer 
2,남녀의 심정을 너무 잘 이해할수있어서 눈물이났던 절절하고 잔잔하게 찡한 영화였습니다 
2,제가 제일 좋아하는 영화 ㅠㅠㅠ 
2,재개봉 잘 봤어요ㅠㅠ너무 좋다 
2,정말 감명깊다 어떻게 보면 지루하겠지만 계속 집중해서 본사람은 이영화가 얼마나 명작인가 알수있을것이다 
1,엄마미소짓게됌 근데 좀지겨워요 뻔히알고있는얘기들~ 
2,내가 본 최고의 로맨스 영화 
2,보는동안 너무 행복했다 ^^ 
2,너무 재밌음.. 닥추!!!꼭 봐용 
2,실패해야 성장한다.  이별해봐야 진짜 사랑을 할 수 있다. 
2,정말 현실적인 멜로영화..그래도 또 다른 사랑이 분명히 올거예요.. 
2,이영화는10점도모자라다 진짜 감명깊다 영화다보면 이영화의미를알게됨 
2,OST 도 아주 좋다~~♡ 
2,이 영화를 보기로 했다면 후회없는 선택을 한 것이다. 이 영화는 꼭 보시길 바란다. 
2,주이디샤넬: 나 is 뭔들 
2,"#CGV_신촌아트레온 나홀로시사회 참석, 제법 재미있네요. "
2,"일반 로맨스와는 좀 많이 다른 전개. 한 번 봐서는 놓치는 부분이 많을 영화. 비현실적이면서도 굉장히 현실적임. 시간이 뒤죽박죽이라 지루함이 덜하기도 하지만 약간 정신없이 느껴질 수도 있음. 독특하지만 분위기, 대사..."
1,이 영화가 재미있는지 난 잘모르겠다;;... 
2,나는 마지막에 어텀이에요 할때가 정말 소름이었다 충격적이고 
2,억지스럽지 않고 유쾌하기까지한 안타까운 로맨스 
2,이건 러브스토리가  아니다 두사람의  이야기일 뿐이다. 
2,재밌게봤다 연애가 어렵다고 느껴지기도 하네... 
2,"운명은 결국, 수많은 우연 속에서 오는 기회를 용기 내어 포착하는 사람의 편이다. 바다에는 수많은 고기가 있지만, 쉬이 잡을 수 도 없고 꾸준하게 잡으려고 하는 사람만이 매운탕을 먹게 되는 것이다. "
2,그렇게 흘러간다... 
2,there are no miracles 
2,조셉 고든 래빗♡에게 많이 공감갔던 영화 
2,90분 남짓의 러닝타임동안 나에게는 6개월의 시간이 지나갔다 
2,진부하면서도 신선하다 
2,"류준열v앱 보고 순위권 영화라 봤는데, 어디서 많이 본 스토리 같다. 이건 결코 내 얘기 같아서 그런 것은 아니다. "
1,그냥저냥 볼만한 영화. 
2,봄날은 간다를 봤는데 왜 이게 생각나지? 
2,이별한 사람에게 추천할만한듯.. 
2,볼때마다 내게 새로운 감정을 이끌어 내는 영화. 강력추천 
2,괜찮은 영화엿다..정말 대사 하나하나가 공감되고 깊게생각하게되는 ㅎㅎ 
2,말이 필요없다. 달콤쌉싸레하다. 여운이 길다. 
2,태어나서처음별점남겨보는데여운이남는영화다. 
2,사랑해보기 전과 후에 본 영호ㅏ 
2,아 마지막..하 소름!!! 
2,각자의 사랑은 다르다 . 
2,이것은 사랑영화가 아니다. 
1,현실감 있게 달콤하지만 고통스러운 사랑 이야기를 코미디와 잘 섞어서 담았다. 
2,재미가 없다고 생각하는 사람들이 더러 있었다. 영화를 보며 배울 점도 많지만 꼭 그 영화처럼 행동하라는 말은 못하겠다. 왜냐하면 영화하나로 단정지을 만큼 간단한게 아니기 때문이다. 그런 점에서 이 영화는 살면서 가지...
2,꼭 다시 한번 보고 싶은 영화. 
2,단순히 재미로 이 영화를 평가할수없다고 생각한다. 로맨스라는 장르에만 그치지는 않는 영화. 
2,"영화가 끝나고 생각나는 두가지. 스쳐간 사랑,그리고 오랜만에 잘만든 영화를 봤다는 생각. "
2,롬코 그립다 이런영화또 언제안나오나ㅠ 
2,정말 멋진 영화였군요. 이걸 이제야 보다니 ㅎㅎ..로코를 좋아하는편인대 진짜 교훈도 있고 재미도있고 좋네요 
1,"[500] Days Of Summer, 2009 "
2,뻔한 로코가 아니라 현실적이라서  내 연애를 되돌아보게해서 좋았어요 
2,흔한 해피엔딩 영화가 보여주는 사랑의 결과보다 사랑의 과정 속 '관계'의 의미에 대해 다시 생각해볼 수 있었던 계기. 
2,조셉고든래빗때메 봐야지하고봣는디 중간에졸려서잠... 나만졸렷던거임??ㅠㅠ 
2,이것은 사랑 이야기가 아니다. 
2,여름이 가고 가을이 왔다. 사랑해 가을. 
2,이런 영화 찾아보기 힘들다 
1,솔직히 재미없고 졸렸다 
2,깔끔하고 담백함... 
2,Gㅜㅜㅜㅜooood 
2,누군가의 썸머였거나 내게 스쳐간 썸머들을 떠올리며 내내 웃다가 찡한 여운을 남긴 영화...! 
2,"500일의썸머,아무생각없이 보았다가  명작을 보았다. "
2,사랑스럽다기억의 흐름에 따라 보여지는것들 
2,Then comes autumn 
2,"가장 기억에 남는, 수 백번을 다시 봐도 질리지않는 그런 영화 "
2,"여름처럼 상큼하고, 가을처럼 훈훈한 영화. "
1,걍 그럼 ..  남자의 입장으로봐서 화났음 ㅎㅎ 
2,마크웹은 계속 로맨스 찍지 왜 스파이더맨 건드려서 욕먹는거냐.... 
2,내가 영화를 봤을때 공감하고 이해하면 된거다. 그것이다. 끝이다. 나는 그토록 이해하기가 빨랐다 영화를 보면서. 
2,내생에 최고 로맨스영화 
2,너무 재밌어용~ 강추해용 
2,주인공 남자 내스타일 ㅎㅎ 
2,정말 사랑스러운영화... 
2,여름이 지나면 가을이 온다 
2,단순히 사랑에 국한하지 않고 인연에 관한 영화. 지금 시점에서 유일하게 바라는 것은 감독이 <어메이징 스파이더맨>시리즈에서 손을 떼는 것뿐... 
1,무난무난 독특한터치는 맘에 든다 
2,사랑스러워보이는 영화 이면으로 씁쓸한 관계의 진실이 엿보인다. 
2,이별을 가장 유쾌하게 하지만 현실적으로 풀어낸 영화. 
2,연애하고 싶다.... 
2,우리는 누구나 썸머를 만난적이 있다 
2,로맨스영화 별로 안좋아하는데 이건 뻔하지도 않고 잘만들었다. 
2,이런 장르의 완성판 같은 느낌의 영화다. 
2,내가제일좋아하는영화 
2,운명과 우연 중에 무엇이 진실에 가까운 것일까. 이 영화는 우연이라고 말해주는 것 같다. 하지만 아닐 수도 있다.? 
2,난 이 영화를 보고 나의 생각은슬픈사랑이든 나쁜사랑이든 밤일많이하는사랑이든주의를 보며 사랑을하라 또는 사랑을하다 이별을 맞이하면깨닫는 것을 찾아보아라그리고 다음은 더멎진 사랑을하라 
2,8점~9점 사이 확실 너도도 보세요 
2,아주 좋은영화 인거같다. 
2,나의인생가치가 바뀌는 영화다 꼭봐야한다 
2,"이제 정말 여름이 가고, 가을이 왔다. "
2,신기하다. 사람 인연이라는게 참. 
2,이별했던 이들을 향한 감독의 메세지. 
2,마지막 씬 여자가 매력적이어서 1점 더줌영화도 재밌다 
2,남녀간의 사랑에 있어 큰 깨달음을 얻은것 같습니다. 한국영화에도 단순히 남녀간의 사랑만 다룬것이 아니라 내용적으로 교훈이 될만한 영화가 많이 나왔으면 하네요 
2,처음 고2때 영화보고 두번째 티비에서 보고 이떄까지만해도 왜 이영화가 이렇게 좋다고들했던건지 몰랐는데 대학교2학년되서 다시보니 이제껏제대로 연애안한 나도 사랑이야기인 영화를 잘 느끼고 이해할수 있었던 영화 
2,말이 필요없다 굳!!!! 
2,사랑하는 데 좋은 사랑의 쓴 약. 
2,연애를 해 본 여자라면 그리고 권태를 느껴본 여자라면 누구나 공감할 수 있는 
2,캐스팅부터 세세한 부분 하나까지 섬세한 표현력이 좋아서 책을 한장한장 넘기는 설레임을 느낄수 있었던 로맨스아닌 로맨스영화. 
2,3번 봤어요 완전 치유되는 영화 ㅜㅜ 
2,헤어지기로 한거 잘한 것 같아. 팬케익 맛있다.. 
